transaction_id,Prod1,Prod2,Prod3
106210,A,F,I
106211,D,E,H
106212,C,F,I
106213,C,G,I
106214,B,F,I
106215,B,F,H
106216,D,F,H
106217,D,E,I
106218,D,G,H
106219,A,E,H
106220,D,F,H
106221,C,F,H
106222,B,E,H
106223,A,G,H
106224,A,F,H
106225,D,G,I
106226,C,E,H
106227,B,E,H
106228,B,F,H
106229,A,E,I
106230,A,E,I
106231,D,F,I
106232,B,F,H
106233,B,F,H
106234,A,G,I
106235,D,F,I
106236,C,F,I
106237,A,G,H
106238,D,F,I
106239,C,F,H
106240,B,E,I
106241,C,E,H
106242,D,G,I
106243,A,G,I
106244,C,G,H
106245,D,E,I
106246,B,E,H
106247,C,F,I
106248,B,E,H
106249,B,F,H
106250,D,F,I
106251,C,E,H
106252,B,E,I
106253,A,E,I
106254,D,G,H
106255,A,G,H
106256,A,E,H
106257,D,G,H
106258,C,F,I
106259,B,G,H
106260,B,F,I
106261,C,G,I
106262,D,F,H
106263,D,E,I
106264,D,G,I
106265,C,G,I
106266,D,E,H
106267,C,E,I
106268,B,E,H
106269,A,G,I
106270,C,E,H
106271,D,G,I
106272,D,E,I
106273,C,G,H
106274,D,F,I
106275,C,G,H
106276,A,G,H
106277,D,G,H
106278,D,G,H
106279,C,G,H
106280,B,G,I
106281,B,G,I
106282,C,E,H
106283,D,E,H
106284,C,G,I
106285,A,F,H
106286,B,F,H
106287,A,F,I
106288,A,E,I
106289,B,F,I
106290,B,F,I
106291,B,F,H
106292,C,F,I
106293,B,F,H
106294,C,E,I
106295,C,G,H
106296,C,F,H
106297,B,F,H
106298,B,G,I
106299,D,E,H
106300,B,G,H
106301,D,F,I
106302,A,G,H
106303,A,E,I
106304,C,G,H
106305,B,F,I
106306,B,G,I
106307,B,G,I
106308,D,F,H
106309,C,E,I
106310,D,F,H
106311,A,E,H
106312,B,F,I
106313,A,E,I
106314,B,F,I
106315,A,E,H
106316,B,E,H
106317,A,F,I
106318,A,F,H
106319,A,G,H
106320,B,F,H
106321,A,E,I
106322,A,F,H
106323,B,G,I
106324,B,F,H
106325,C,F,H
106326,D,F,I
106327,D,F,H
106328,D,F,H
106329,A,F,H
106330,C,F,H
106331,C,F,H
106332,A,G,I
106333,C,F,I
106334,A,F,H
106335,D,F,H
106336,C,E,I
106337,B,F,H
106338,B,E,I
106339,C,F,I
106340,D,E,I
106341,A,G,H
106342,A,E,H
106343,D,F,I
106344,B,G,I
106345,B,G,H
106346,B,F,I
106347,C,E,I
106348,C,E,I
106349,D,F,I
106350,B,E,I
106351,B,F,H
106352,B,G,H
106353,B,F,I
106354,C,F,H
106355,B,G,I
106356,B,E,I
106357,B,G,I
106358,D,F,H
106359,D,E,I
106360,D,F,I
106361,C,G,I
106362,D,E,I
106363,C,F,H
106364,A,F,H
106365,D,G,H
106366,C,F,H
106367,C,G,H
106368,D,G,I
106369,D,G,H
106370,A,G,I
106371,D,G,I
106372,A,G,H
106373,D,G,I
106374,A,F,H
106375,A,E,H
106376,D,E,H
106377,D,F,I
106378,D,E,I
106379,A,E,I
106380,B,E,I
106381,D,G,I
106382,D,E,H
106383,B,G,H
106384,D,G,H
106385,A,G,H
106386,B,E,H
106387,D,E,I
106388,D,G,I
106389,B,E,H
106390,C,E,I
106391,B,F,I
106392,A,F,H
106393,D,F,I
106394,A,F,H
106395,B,F,I
106396,B,G,H
106397,B,E,I
106398,A,G,I
106399,D,G,I
106400,A,E,I
106401,D,F,I
106402,C,F,H
106403,A,E,I
106404,D,F,I
106405,D,E,H
106406,C,F,H
106407,B,E,I
106408,D,G,H
106409,A,F,H
106410,A,E,H
106411,B,G,I
106412,B,E,I
106413,A,E,H
106414,C,E,I
106415,B,F,H
106416,B,G,I
106417,A,F,H
106418,A,F,H
106419,A,F,I
106420,D,G,H
106421,C,F,I
106422,B,F,I
106423,A,F,H
106424,D,F,I
106425,A,F,I
106426,A,F,H
106427,D,G,H
106428,D,G,I
106429,D,E,I
106430,A,G,I
106431,D,F,I
106432,A,E,I
106433,B,E,I
106434,D,E,H
106435,D,E,I
106436,B,G,I
106437,B,E,H
106438,B,G,H
106439,D,G,H
106440,B,F,I
106441,A,G,H
106442,B,E,I
106443,B,G,H
106444,D,E,I
106445,B,F,I
106446,C,F,H
106447,D,E,I
106448,A,E,I
106449,C,F,H
106450,C,F,I
106451,A,F,H
106452,A,F,H
106453,D,F,H
106454,B,G,I
106455,D,G,H
106456,D,E,I
106457,A,E,H
106458,C,G,I
106459,B,G,I
106460,A,F,H
106461,A,G,I
106462,C,E,I
106463,C,F,I
106464,A,G,I
106465,D,F,I
106466,C,F,I
106467,A,E,H
106468,B,E,H
106469,A,G,H
106470,B,F,I
106471,C,F,H
106472,D,E,I
106473,B,G,I
106474,B,E,H
106475,C,E,I
106476,B,G,H
106477,D,F,H
106478,C,G,I
106479,D,G,I
106480,C,E,H
106481,A,E,I
106482,A,E,H
106483,D,F,I
106484,A,G,I
106485,A,G,H
106486,B,F,I
106487,A,F,I
106488,C,G,I
106489,B,G,I
106490,D,F,I
106491,D,G,I
106492,C,F,I
106493,C,E,H
106494,A,G,I
106495,A,E,I
106496,A,G,H
106497,B,G,H
106498,C,F,H
106499,C,E,H
106500,A,G,I
106501,C,G,I
106502,C,F,I
106503,C,F,I
106504,D,F,H
106505,C,G,H
106506,D,F,I
106507,C,E,H
106508,D,G,I
106509,A,F,H
106510,B,E,I
106511,A,G,H
106512,B,G,I
106513,B,E,I
106514,B,F,H
106515,A,G,H
106516,B,E,I
106517,C,G,I
106518,B,G,I
106519,A,E,I
106520,A,G,I
106521,D,G,H
106522,B,G,I
106523,B,G,H
106524,D,F,H
106525,D,F,H
106526,A,F,I
106527,C,G,I
106528,A,G,I
106529,C,F,I
106530,B,E,H
106531,C,F,H
106532,A,E,I
106533,D,E,H
106534,C,F,I
106535,B,F,I
106536,D,G,I
106537,A,E,I
106538,A,F,I
106539,D,G,H
106540,D,F,I
106541,B,E,I
106542,A,F,I
106543,B,E,I
106544,A,F,I
106545,A,E,I
106546,C,F,I
106547,C,E,H
106548,D,F,H
106549,D,E,H
106550,D,G,H
106551,D,F,I
106552,C,F,H
106553,A,F,H
106554,D,G,I
106555,A,F,I
106556,A,E,H
106557,B,G,I
106558,B,G,I
106559,B,E,H
106560,B,F,H
106561,C,F,I
106562,D,F,H
106563,B,F,I
106564,A,F,H
106565,D,F,H
106566,D,E,H
106567,A,G,H
106568,B,F,I
106569,D,G,I
106570,B,F,I
106571,C,G,H
106572,C,E,I
106573,D,E,H
106574,A,E,I
106575,B,E,I
106576,C,G,I
106577,C,G,H
106578,B,F,H
106579,D,E,H
106580,D,E,H
106581,D,E,I
106582,B,F,I
106583,C,G,I
106584,B,G,I
106585,A,G,H
106586,A,G,I
106587,C,G,H
106588,D,E,I
106589,C,E,I
106590,A,E,I
106591,A,F,H
106592,B,F,H
106593,B,G,H
106594,B,E,H
106595,C,E,I
106596,C,F,I
106597,A,G,H
106598,C,G,I
106599,B,E,I
106600,A,E,H
106601,B,F,H
106602,B,E,H
106603,A,F,H
106604,C,G,I
106605,B,F,I
106606,B,G,H
106607,C,E,I
106608,D,E,I
106609,D,E,I
106610,C,F,I
106611,C,G,I
106612,A,F,I
106613,D,E,I
106614,B,G,H
106615,C,G,I
106616,D,F,I
106617,B,E,I
106618,D,F,H
106619,D,F,H
106620,D,G,I
106621,D,G,H
106622,B,E,I
106623,A,E,I
106624,D,F,H
106625,C,G,H
106626,B,F,H
106627,A,G,H
106628,A,F,H
106629,C,F,H
106630,D,F,I
106631,B,F,I
106632,C,E,H
106633,B,E,H
106634,A,F,I
106635,D,E,I
106636,D,G,I
106637,D,G,I
106638,A,G,H
106639,B,G,I
106640,B,E,I
106641,B,G,H
106642,A,E,I
106643,B,F,I
106644,A,G,H
106645,B,E,H
106646,C,G,I
106647,B,G,I
106648,B,F,H
106649,C,E,I
106650,B,F,I
106651,D,G,H
106652,A,G,H
106653,D,F,I
106654,B,E,H
106655,B,E,H
106656,C,G,H
106657,D,E,H
106658,C,G,I
106659,B,E,H
106660,D,E,H
106661,B,G,H
106662,D,E,I
106663,D,E,I
106664,C,F,I
106665,D,E,I
106666,C,E,I
106667,D,E,H
106668,D,F,I
106669,C,G,H
106670,B,G,H
106671,C,E,I
106672,A,E,H
106673,C,G,I
106674,B,G,H
106675,A,G,H
106676,B,E,H
106677,C,G,I
106678,B,E,H
106679,C,G,H
106680,D,E,H
106681,B,G,H
106682,B,E,I
106683,A,F,I
106684,A,G,H
106685,B,F,H
106686,A,F,I
106687,A,G,H
106688,D,G,H
106689,B,G,H
106690,D,E,I
106691,B,G,I
106692,B,F,I
106693,B,F,I
106694,A,F,H
106695,B,F,H
106696,D,F,H
106697,A,F,H
106698,D,G,I
106699,D,E,H
106700,A,E,I
106701,A,E,I
106702,D,E,I
106703,B,G,I
106704,B,G,H
106705,D,G,H
106706,D,G,H
106707,D,G,H
106708,C,E,I
106709,B,E,I
106710,B,E,H
106711,C,G,I
106712,A,G,H
106713,A,G,I
106714,C,F,I
106715,D,G,I
106716,C,E,H
106717,D,G,I
106718,C,E,I
106719,D,E,H
106720,A,E,I
106721,B,E,I
106722,C,G,H
106723,D,E,I
106724,C,F,I
106725,C,G,I
106726,D,F,I
106727,A,G,I
106728,C,G,H
106729,A,F,I
106730,C,G,I
106731,C,F,I
106732,A,E,H
106733,B,E,H
106734,C,E,I
106735,B,F,H
106736,A,F,I
106737,C,E,I
106738,C,G,H
106739,D,F,I
106740,B,G,I
106741,B,G,I
106742,C,G,I
106743,D,G,H
106744,B,E,I
106745,A,F,H
106746,C,E,H
106747,C,F,I
106748,C,G,I
106749,C,G,I
106750,C,F,H
106751,A,G,I
106752,D,F,I
106753,A,F,I
106754,B,G,H
106755,D,G,H
106756,C,G,H
106757,A,E,I
106758,D,G,I
106759,A,F,I
106760,B,E,H
106761,C,G,I
106762,A,E,I
106763,A,F,H
106764,B,E,I
106765,C,E,I
106766,A,G,H
106767,B,F,I
106768,B,F,H
106769,D,F,H
106770,A,F,I
106771,D,E,I
106772,D,E,I
106773,D,F,H
106774,D,E,H
106775,A,G,H
106776,B,F,I
106777,A,F,I
106778,B,G,H
106779,D,G,I
106780,B,G,I
106781,D,G,I
106782,A,F,H
106783,A,G,I
106784,D,G,H
106785,A,E,H
106786,A,G,H
106787,B,F,H
106788,B,G,I
106789,A,G,I
106790,A,F,H
106791,A,G,I
106792,C,E,H
106793,D,E,I
106794,B,E,H
106795,C,E,I
106796,D,F,H
106797,C,F,H
106798,A,E,H
106799,A,G,H
106800,C,G,I
106801,D,G,H
106802,A,E,H
106803,A,F,I
106804,C,G,I
106805,A,G,H
106806,C,G,I
106807,D,E,I
106808,D,G,H
106809,B,G,I
106810,D,E,H
106811,D,E,H
106812,B,G,H
106813,A,E,I
106814,C,E,I
106815,B,F,H
106816,A,G,I
106817,C,G,H
106818,C,E,I
106819,C,E,H
106820,B,G,I
106821,B,F,I
106822,D,G,I
106823,A,E,I
106824,B,E,H
106825,C,G,H
106826,B,G,H
106827,B,G,I
106828,B,F,H
106829,D,F,H
106830,B,E,H
106831,B,F,H
106832,A,G,H
106833,B,E,H
106834,A,F,I
106835,C,G,I
106836,C,E,H
106837,B,G,I
106838,D,G,H
106839,D,E,I
106840,C,G,I
106841,B,E,I
106842,C,G,I
106843,B,E,H
106844,C,E,I
106845,A,E,H
106846,C,F,I
106847,A,F,I
106848,D,E,I
106849,C,G,I
106850,D,E,H
106851,D,G,H
106852,B,F,H
106853,D,G,I
106854,D,G,I
106855,C,F,H
106856,C,G,I
106857,A,G,I
106858,C,F,I
106859,A,F,H
106860,B,F,I
106861,B,E,H
106862,B,F,I
106863,B,G,H
106864,B,E,H
106865,B,F,H
106866,C,E,H
106867,B,G,H
106868,C,E,I
106869,B,G,I
106870,C,F,I
106871,A,G,I
106872,C,G,I
106873,A,E,I
106874,C,F,H
106875,D,G,I
106876,B,F,I
106877,A,E,I
106878,A,G,H
106879,B,G,H
106880,D,E,H
106881,B,F,H
106882,B,E,I
106883,A,E,I
106884,D,E,H
106885,D,F,H
106886,A,E,H
106887,B,F,H
106888,B,F,I
106889,B,F,H
106890,B,G,I
106891,A,F,H
106892,A,F,H
106893,C,E,H
106894,A,E,I
106895,C,E,H
106896,A,G,H
106897,C,E,H
106898,A,G,I
106899,A,F,I
106900,B,G,I
106901,A,G,H
106902,D,G,I
106903,D,E,H
106904,A,E,H
106905,A,F,H
106906,A,E,I
106907,D,E,H
106908,B,E,I
106909,A,G,I
106910,B,E,I
106911,C,F,H
106912,D,G,H
106913,C,E,I
106914,D,G,H
106915,C,E,H
106916,A,E,H
106917,B,E,I
106918,B,G,I
106919,A,E,I
106920,A,E,H
106921,B,F,H
106922,C,G,H
106923,C,E,I
106924,C,E,H
106925,B,G,H
106926,C,E,H
106927,B,E,H
106928,D,G,I
106929,D,E,H
106930,A,F,I
106931,A,E,I
106932,D,F,H
106933,C,E,I
106934,D,F,I
106935,A,E,H
106936,B,G,H
106937,B,E,I
106938,A,F,H
106939,B,G,I
106940,C,G,H
106941,A,G,I
106942,C,G,I
106943,A,E,I
106944,A,G,H
106945,C,E,H
106946,B,F,I
106947,C,G,H
106948,D,G,H
106949,B,F,H
106950,C,F,I
106951,A,E,I
106952,B,G,H
106953,B,E,I
106954,A,E,I
106955,A,E,I
106956,B,F,I
106957,B,G,H
106958,A,G,I
106959,A,E,H
106960,D,F,I
106961,B,G,I
106962,C,G,H
106963,A,E,I
106964,D,G,I
106965,B,E,I
106966,D,F,I
106967,C,F,I
106968,D,F,I
106969,D,F,I
106970,D,E,I
106971,B,E,I
106972,C,F,I
106973,C,E,I
106974,C,E,H
106975,B,G,H
106976,C,E,I
106977,B,E,I
106978,C,E,H
106979,A,E,I
106980,D,E,H
106981,A,G,I
106982,A,E,H
106983,C,F,H
106984,D,F,I
106985,C,F,H
106986,B,G,I
106987,A,G,I
106988,A,F,H
106989,C,F,I
106990,C,F,H
106991,B,G,I
106992,A,G,I
106993,D,F,H
106994,B,E,H
106995,B,F,I
106996,B,E,I
106997,A,E,I
106998,D,G,H
106999,A,G,H
107000,A,F,I
107001,C,E,I
107002,C,F,H
107003,B,E,I
107004,D,E,H
107005,B,G,H
107006,B,E,I
107007,A,F,H
107008,A,G,I
107009,C,E,I
107010,A,E,I
107011,B,E,H
107012,A,G,I
107013,A,F,I
107014,A,G,I
107015,B,G,I
107016,D,F,I
107017,D,G,H
107018,B,F,I
107019,B,F,H
107020,D,E,I
107021,D,E,H
107022,A,E,I
107023,B,E,I
107024,C,G,I
107025,A,G,I
107026,D,G,I
107027,A,E,H
107028,C,G,I
107029,A,F,H
107030,C,G,I
107031,B,F,H
107032,A,E,I
107033,C,G,I
107034,C,G,I
107035,D,G,I
107036,B,F,H
107037,B,E,I
107038,B,G,H
107039,A,G,H
107040,C,E,H
107041,C,G,H
107042,C,E,I
107043,C,G,I
107044,C,G,H
107045,C,E,I
107046,D,F,I
107047,A,F,I
107048,B,E,H
107049,D,F,H
107050,B,G,I
107051,B,G,H
107052,C,G,H
107053,D,G,I
107054,C,F,I
107055,A,E,H
107056,D,G,I
107057,A,E,H
107058,D,F,I
107059,A,F,H
107060,B,G,H
107061,D,F,H
107062,A,E,I
107063,A,G,I
107064,D,E,I
107065,C,G,H
107066,C,E,H
107067,C,F,I
107068,A,G,H
107069,C,F,H
107070,A,F,H
107071,B,F,I
107072,A,G,I
107073,D,G,H
107074,B,G,I
107075,D,G,H
107076,C,E,I
107077,B,E,I
107078,D,F,H
107079,A,E,I
107080,A,F,H
107081,A,G,H
107082,B,F,I
107083,B,G,H
107084,A,E,H
107085,B,E,I
107086,C,E,I
107087,A,G,H
107088,D,F,I
107089,B,G,I
107090,A,G,I
107091,B,F,H
107092,A,G,I
107093,C,F,I
107094,C,F,H
107095,C,F,H
107096,D,E,H
107097,B,E,I
107098,C,E,I
107099,C,E,I
107100,D,F,H
107101,C,F,I
107102,A,G,I
107103,D,E,I
107104,D,F,H
107105,C,F,H
107106,A,F,I
107107,A,G,H
107108,B,E,I
107109,D,F,I
107110,A,G,H
107111,A,F,I
107112,B,F,H
107113,D,G,H
107114,B,E,H
107115,B,F,H
107116,A,E,H
107117,B,G,I
107118,B,F,I
107119,D,F,I
107120,B,G,H
107121,A,G,I
107122,C,E,H
107123,B,F,H
107124,C,G,I
107125,B,E,H
107126,A,E,I
107127,B,E,I
107128,D,F,H
107129,B,F,H
107130,B,G,H
107131,D,G,I
107132,A,E,H
107133,C,E,I
107134,C,G,I
107135,A,E,H
107136,B,G,H
107137,C,F,I
107138,D,F,H
107139,D,E,I
107140,C,F,H
107141,B,F,H
107142,C,G,I
107143,C,E,H
107144,C,E,I
107145,C,F,I
107146,B,G,I
107147,C,F,I
107148,A,G,I
107149,C,E,I
107150,C,G,I
107151,D,G,I
107152,C,F,I
107153,C,G,H
107154,A,F,I
107155,C,G,I
107156,B,G,H
107157,A,G,I
107158,C,F,H
107159,B,G,I
107160,A,F,H
107161,A,F,I
107162,B,G,H
107163,B,F,H
107164,C,E,H
107165,B,F,I
107166,C,G,H
107167,B,G,I
107168,D,E,I
107169,A,F,I
107170,B,G,I
107171,C,G,I
107172,D,F,I
107173,A,E,H
107174,A,F,I
107175,B,F,H
107176,C,G,H
107177,B,F,H
107178,D,G,H
107179,C,E,H
107180,D,G,H
107181,B,F,H
107182,B,G,I
107183,C,G,H
107184,D,E,I
107185,C,F,H
107186,C,E,I
107187,B,E,I
107188,C,E,H
107189,C,G,I
107190,C,G,I
107191,C,G,I
107192,C,F,I
107193,D,G,I
107194,B,E,I
107195,C,F,I
107196,C,E,I
107197,D,F,I
107198,D,F,I
107199,A,F,I
107200,A,G,H
107201,D,G,H
107202,D,E,H
107203,D,E,H
107204,C,E,H
107205,C,E,I
107206,A,F,I
107207,B,E,I
107208,C,G,I
107209,B,E,I
107210,C,E,H
107211,C,E,H
107212,A,G,I
107213,A,E,I
107214,D,E,H
107215,A,E,H
107216,C,G,I
107217,B,E,H
107218,C,F,H
107219,B,E,H
107220,B,G,I
107221,A,E,H
107222,B,F,I
107223,D,G,H
107224,D,F,I
107225,B,E,I
107226,B,E,I
107227,D,E,H
107228,C,E,I
107229,A,G,H
107230,A,F,H
107231,B,E,I
107232,B,G,I
107233,C,F,H
107234,A,F,I
107235,C,E,I
107236,D,E,I
107237,B,G,I
107238,A,F,H
107239,D,G,I
107240,A,F,H
107241,C,G,H
107242,C,F,H
107243,C,G,H
107244,D,G,I
107245,C,E,H
107246,B,F,H
107247,C,F,H
107248,A,E,H
107249,B,G,H
107250,B,E,I
107251,C,F,I
107252,A,G,I
107253,D,G,I
107254,D,F,H
107255,C,G,I
107256,A,E,I
107257,A,G,H
107258,B,E,I
107259,B,E,H
107260,B,G,H
107261,D,F,H
107262,D,G,I
107263,C,E,I
107264,D,E,I
107265,C,G,I
107266,A,G,I
107267,B,G,I
107268,C,F,H
107269,A,G,I
107270,D,F,I
107271,B,E,I
107272,A,G,I
107273,C,G,H
107274,B,G,H
107275,B,G,H
107276,D,F,I
107277,C,F,I
107278,D,E,I
107279,C,F,H
107280,C,G,H
107281,B,F,H
107282,C,F,H
107283,C,F,I
107284,C,E,I
107285,C,G,H
107286,A,E,H
107287,B,G,H
107288,A,F,I
107289,D,G,I
107290,A,G,I
107291,C,G,I
107292,A,E,H
107293,D,E,H
107294,D,E,I
107295,D,E,I
107296,A,G,H
107297,B,G,H
107298,A,F,H
107299,A,F,H
107300,D,F,H
107301,D,E,H
107302,C,E,I
107303,B,F,H
107304,C,F,I
107305,A,E,H
107306,B,F,H
107307,A,E,H
107308,B,G,I
107309,A,G,H
107310,B,F,H
107311,A,F,I
107312,D,E,I
107313,B,G,H
107314,B,F,H
107315,C,F,H
107316,A,E,I
107317,C,G,H
107318,B,G,H
107319,C,G,I
107320,B,E,H
107321,D,F,I
107322,C,G,I
107323,C,G,H
107324,B,E,H
107325,D,F,I
107326,A,F,I
107327,B,E,H
107328,D,G,H
107329,A,F,H
107330,C,F,H
107331,B,E,H
107332,A,E,H
107333,A,F,I
107334,D,G,H
107335,D,G,I
107336,A,G,H
107337,B,F,H
107338,D,G,H
107339,C,F,I
107340,B,F,I
107341,B,G,H
107342,B,F,I
107343,A,E,H
107344,A,E,I
107345,B,G,H
107346,C,E,I
107347,C,E,I
107348,D,G,I
107349,D,G,H
107350,A,G,H
107351,D,F,I
107352,D,G,H
107353,D,E,I
107354,C,F,I
107355,C,F,H
107356,D,E,I
107357,B,G,I
107358,D,F,I
107359,A,G,H
107360,C,E,I
107361,A,F,H
107362,B,G,H
107363,B,E,I
107364,B,E,H
107365,A,E,I
107366,B,G,H
107367,D,F,H
107368,C,F,H
107369,A,E,H
107370,C,F,I
107371,B,G,I
107372,B,E,H
107373,D,E,H
107374,A,E,I
107375,A,G,H
107376,D,G,I
107377,D,E,H
107378,C,F,I
107379,C,F,H
107380,C,F,I
107381,D,F,I
107382,B,F,H
107383,A,G,H
107384,B,E,H
107385,C,F,H
107386,B,F,I
107387,A,E,I
107388,A,G,H
107389,D,F,H
107390,A,E,H
107391,B,G,H
107392,B,E,H
107393,A,G,I
107394,C,E,H
107395,A,G,I
107396,C,F,I
107397,C,E,H
107398,D,G,H
107399,A,F,I
107400,C,G,H
107401,C,E,H
107402,B,G,I
107403,A,E,I
107404,A,E,I
107405,B,F,I
107406,C,G,I
107407,A,F,H
107408,B,E,H
107409,B,G,H
107410,B,E,I
107411,B,E,H
107412,D,F,H
107413,A,G,I
107414,B,E,H
107415,C,E,H
107416,B,G,H
107417,C,F,H
107418,D,E,H
107419,D,F,I
107420,B,F,I
107421,B,E,I
107422,B,E,I
107423,D,F,I
107424,D,E,I
107425,B,F,I
107426,B,G,I
107427,B,E,I
107428,B,F,H
107429,A,E,H
107430,C,G,H
107431,A,F,I
107432,C,E,I
107433,B,G,I
107434,B,G,I
107435,B,G,H
107436,B,E,I
107437,A,F,I
107438,D,F,I
107439,D,F,H
107440,B,E,I
107441,B,F,I
107442,D,F,H
107443,A,F,H
107444,D,G,I
107445,A,E,H
107446,D,F,H
107447,C,G,H
107448,A,G,I
107449,D,E,I
107450,D,E,H
107451,A,E,H
107452,D,E,I
107453,C,G,H
107454,C,E,I
107455,B,G,H
107456,D,E,H
107457,D,F,I
107458,B,F,H
107459,A,E,I
107460,D,E,I
107461,C,G,H
107462,B,G,H
107463,B,F,I
107464,D,F,H
107465,C,E,H
107466,B,G,I
107467,B,G,I
107468,B,G,H
107469,C,F,I
107470,B,E,H
107471,D,G,I
107472,C,E,H
107473,D,E,H
107474,B,G,I
107475,B,F,I
107476,B,E,I
107477,B,E,H
107478,D,E,H
107479,C,F,I
107480,A,F,H
107481,D,G,H
107482,B,G,H
107483,D,E,I
107484,C,F,I
107485,D,E,I
107486,A,E,H
107487,A,E,H
107488,B,G,I
107489,B,E,I
107490,C,E,H
107491,D,E,I
107492,B,F,H
107493,C,E,I
107494,C,E,I
107495,C,E,I
107496,A,E,H
107497,A,E,I
107498,A,E,I
107499,C,F,H
107500,A,F,I
107501,A,F,H
107502,A,E,H
107503,C,G,I
107504,A,F,I
107505,C,G,I
107506,C,F,I
107507,A,F,H
107508,B,F,H
107509,A,E,H
107510,A,E,H
107511,C,F,I
107512,C,E,H
107513,A,F,H
107514,C,G,H
107515,B,E,H
107516,B,F,H
107517,B,F,H
107518,A,E,I
107519,A,G,H
107520,D,E,I
107521,A,G,H
107522,C,G,H
107523,C,E,H
107524,B,G,I
107525,B,G,H
107526,A,E,I
107527,C,G,H
107528,B,G,I
107529,D,E,I
107530,B,E,I
107531,D,F,H
107532,A,G,I
107533,D,F,H
107534,A,G,I
107535,B,F,H
107536,C,G,I
107537,D,F,I
107538,A,E,I
107539,B,E,H
107540,C,E,I
107541,C,F,H
107542,A,F,I
107543,C,E,I
107544,A,G,H
107545,B,G,H
107546,B,E,H
107547,B,G,I
107548,D,E,I
107549,C,E,H
107550,C,E,I
107551,A,G,H
107552,A,F,I
107553,C,F,I
107554,B,E,I
107555,C,E,H
107556,C,F,H
107557,C,G,H
107558,D,F,H
107559,D,G,H
107560,B,F,H
107561,C,F,H
107562,C,F,H
107563,B,E,H
107564,B,F,I
107565,D,F,I
107566,C,F,I
107567,B,G,I
107568,D,F,I
107569,D,F,H
107570,A,F,H
107571,B,E,H
107572,A,E,I
107573,D,G,I
107574,A,E,I
107575,A,E,H
107576,D,G,H
107577,B,G,H
107578,B,E,H
107579,A,E,H
107580,C,E,H
107581,C,G,H
107582,A,E,I
107583,D,F,H
107584,C,E,H
107585,D,E,I
107586,A,G,H
107587,D,E,I
107588,C,E,I
107589,B,E,I
107590,A,E,H
107591,D,F,I
107592,D,F,H
107593,C,G,I
107594,B,E,H
107595,A,F,I
107596,C,E,H
107597,C,F,I
107598,A,E,H
107599,B,F,I
107600,B,F,I
107601,B,F,I
107602,D,E,H
107603,D,E,H
107604,D,G,H
107605,C,G,H
107606,D,G,I
107607,B,E,H
107608,C,G,H
107609,D,F,H
107610,D,E,I
107611,D,E,I
107612,D,F,H
107613,B,F,H
107614,A,E,H
107615,A,F,H
107616,D,G,H
107617,A,G,I
107618,D,G,H
107619,D,F,I
107620,A,E,I
107621,B,G,I
107622,B,E,I
107623,D,G,I
107624,A,E,H
107625,D,G,I
107626,A,G,I
107627,C,E,I
107628,D,E,H
107629,C,F,I
107630,C,E,H
107631,D,E,H
107632,D,G,I
107633,A,E,H
107634,A,E,H
107635,C,F,I
107636,B,F,H
107637,B,F,I
107638,B,F,I
107639,B,E,I
107640,C,G,H
107641,D,E,H
107642,A,F,I
107643,C,E,H
107644,D,E,I
107645,D,E,I
107646,C,F,H
107647,B,F,H
107648,C,F,I
107649,D,G,I
107650,D,F,I
107651,C,E,I
107652,A,E,I
107653,B,E,H
107654,D,E,I
107655,C,G,H
107656,B,F,H
107657,B,F,I
107658,B,E,H
107659,C,F,I
107660,B,F,I
107661,A,F,I
107662,A,G,I
107663,D,F,I
107664,D,F,H
107665,A,G,I
107666,A,E,H
107667,D,G,I
107668,C,E,H
107669,D,F,H
107670,A,E,I
107671,D,G,I
107672,C,G,I
107673,A,E,I
107674,B,G,I
107675,B,G,H
107676,D,G,H
107677,D,E,I
107678,A,E,I
107679,B,G,I
107680,A,G,H
107681,B,G,I
107682,B,F,I
107683,B,G,H
107684,A,F,I
107685,A,G,I
107686,C,G,H
107687,C,G,H
107688,B,G,I
107689,D,E,I
107690,A,E,I
107691,D,E,H
107692,A,E,I
107693,C,E,H
107694,A,E,I
107695,C,G,I
107696,D,F,H
107697,B,G,I
107698,A,E,H
107699,B,F,H
107700,D,G,I
107701,A,F,I
107702,C,G,I
107703,D,F,I
107704,C,G,H
107705,C,F,I
107706,D,E,I
107707,C,G,H
107708,A,E,I
107709,A,G,I
107710,D,G,I
107711,D,G,I
107712,D,G,H
107713,D,G,H
107714,D,F,I
107715,C,G,H
107716,C,E,I
107717,C,E,H
107718,B,F,H
107719,C,E,I
107720,B,G,H
107721,A,G,H
107722,D,G,I
107723,D,E,I
107724,A,E,H
107725,D,F,H
107726,D,E,I
107727,A,G,I
107728,B,E,I
107729,A,F,I
107730,C,E,H
107731,D,E,H
107732,D,G,I
107733,C,F,H
107734,C,E,I
107735,A,F,I
107736,A,E,I
107737,D,F,H
107738,D,G,I
107739,C,E,I
107740,A,G,I
107741,A,F,I
107742,B,F,I
107743,C,E,H
107744,A,G,H
107745,C,F,I
107746,A,E,H
107747,A,F,H
107748,D,E,H
107749,A,E,I
107750,A,G,I
107751,B,G,I
107752,B,G,H
107753,A,G,H
107754,A,G,H
107755,C,E,I
107756,C,G,I
107757,A,F,H
107758,A,G,H
107759,A,G,H
107760,C,F,I
107761,A,F,H
107762,B,E,I
